Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Direction,Length,Frame,Range,Confidence,Comments,BC review
2019,4/20/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,4/20/2019,16:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/20/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,4/20/2019,17:30,Full,Second 30,AS,17:30:10,downstream,87.1,22,14.7,1,,
2019,4/20/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,4/20/2019,18:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/20/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,4/20/2019,19:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/20/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,4/20/2019,20:30,Full,Second 30,AS,20:42:04,upstream,63.7,2076,6.86,1,,
2019,4/20/2019,20:30,Full,Second 30,AS,20:42:04,upstream,61.5,2078,7.1,1,,
2019,4/20/2019,20:30,Full,Second 30,AS,20:46:15,upstream,71.3,2801,14.8,1,,
2019,4/20/2019,20:30,Full,Second 30,AS,20:46:51,upstream,77.3,2906,19.19,1,,
2019,4/20/2019,20:30,Full,Second 30,AS,20:53:59,downstream,75.1,4148,12.22,1,,
2019,4/20/2019,21:00,Full,First 30,AS,21:06:03,upstream,73.6,1045,13.67,1,,
2019,4/20/2019,21:00,Full,First 30,AS,21:20:32,upstream,77.8,3564,8.75,1,,
2019,4/20/2019,21:30,Full,Second 30,AS,21:42:18,upstream,83.7,2113,15.48,1,,
2019,4/20/2019,21:30,Full,Second 30,AS,21:45:37,upstream,70.1,2696,17.41,1,,
2019,4/20/2019,21:30,Full,Second 30,AS,21:49:17,upstream,74.8,3324,19.28,1,,
2019,4/20/2019,21:30,Full,Second 30,AS,21:57:42,upstream,70.8,4791,6.43,1,,
2019,4/20/2019,22:00,Full,First 30,AS,22:04:53,upstream,68.3,835,7.65,1,,
2019,4/20/2019,22:00,Full,First 30,AS,22:11:07,upstream,67.9,1915,6.91,1,,
2019,4/20/2019,22:30,Full,Second 30,AS,22:48:29,upstream,79.4,3191,12.38,1,,
2019,4/20/2019,22:30,Full,Second 30,AS,22:54:11,upstream,74.3,4175,9.19,1,,
2019,4/20/2019,22:30,Full,Second 30,AS,22:56:42,upstream,70.4,4619,8.39,1,,
2019,4/20/2019,22:30,Full,Second 30,AS,22:56:47,upstream,66.8,4636,16.81,1,,
2019,4/20/2019,23:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/21/2019,0:00,Full,First 30,JG,0:07:00,upstream,59,1247,7.35,1,,
2019,4/21/2019,1:00,Full,First 30,JG,1:11:00,upstream,77.7,2025,18.85,1,,
2019,4/21/2019,2:00,Full,First 30,JG,2:18:00,upstream,78.2,3261,9.93,1,,
2019,4/21/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,4:00,Full,First 30,JG,4:03:00,upstream,73.2,627,11.37,1,,
2019,4/21/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,7:00,Full,First 30,JG,7:09:00,upstream,72.4,1666,10.4,1,,
2019,4/21/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,9:00,Full,First 30,JG,9:18:00,upstream,58.5,3179,11.23,1,,
2019,4/21/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,18:00,Full,First 30,JG,18:15:00,upstream,58.9,2717,18.22,1,,
2019,4/21/2019,18:00,Full,First 30,JG,18:15:00,upstream,57,2717,18.19,1,,
2019,4/21/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/21/2019,20:00,Full,First 30,JG,20:25:00,downstream,58.3,4514,13.06,1,,
2019,4/21/2019,21:00,Full,First 30,JG,21:07:00,upstream,64.1,1254,17.31,1,,
2019,4/21/2019,21:00,Full,First 30,JG,21:07:00,upstream,73.8,1334,16.66,1,,
2019,4/21/2019,21:00,Full,First 30,JG,21:24:00,upstream,62.4,4373,11.64,1,,
2019,4/21/2019,21:00,Full,First 30,JG,21:29:00,upstream,68.1,5273,10.53,1,,
2019,4/21/2019,22:00,Full,First 30,JG,22:20:00,upstream,82,3608,19.53,1,,
2019,4/21/2019,23:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,0:00,Full,First 30,JG,0:09:00,upstream,74.7,1715,10.77,1,,
2019,4/22/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,3:00,Full,First 30,JG,3:27:00,upstream,62.5,4896,9.95,1,,
2019,4/22/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,5:00,Full,First 30,JG,5:14:00,upstream,36.7,2561,12.41,1,,
2019,4/22/2019,6:00,Full,First 30,JG,6:05:00,upstream,58.3,939,12.72,1,,
2019,4/22/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,20:00,Full,First 30,JG,20:22:00,upstream,54.4,3872,11.3,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:03:00,upstream,79.2,644,15.77,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:03:00,upstream,62.9,657,14.44,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:04:00,upstream,46.4,807,13.83,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:07:00,upstream,72.4,1370,12.15,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:17:00,upstream,50.4,3070,10.04,1,remeasured,
2019,4/22/2019,21:00,Full,First 30,JG,21:27:00,upstream,77.9,4785,14.05,1,remeasured,
2019,4/22/2019,22:00,Full,First 30,JG,no fish,,,,,,,
2019,4/22/2019,23:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,0:00,Full,First 30,JG,0:17:00,upstream,81.5,2933,11.17,1,remeasured,
2019,4/23/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,2:00,Full,First 30,JG,2:10:00,upstream,33.3,1743,18.57,2,"poor image, near far bank. Remeasured",
2019,4/23/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,13:00,Full,First 30,JG,13:01:00,upstream,73.7,228,9.66,1,remeasured,
2019,4/23/2019,14:00,Full,First 30,JG,14:06:00,upstream,86.8,1162,10.22,1,remeasured,
2019,4/23/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,17:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,4/23/2019,21:00,Full,First 30,JG,21:25:00,upstream,74.3,4403,11.88,1,remeasured,
2019,4/23/2019,22:00,Full,First 30,JG,22:20:00,upstream,69.8,3618,18.48,1,remeasured,
2019,4/23/2019,22:00,Full,First 30,JG,22:28:00,downstream,92.8,4918,14.37,1,remeasured,
2019,4/23/2019,23:00,Full,First 30,JG,23:16:00,upstream,82.2,2811,10.92,1,remeasured,
2019,4/24/2019,0:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,1:00,Full,First 30,AS,1:22:49,upstream,83.9,3966,14.71,1,,
2019,4/24/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,3:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,4:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,6:00,Full,First 30,AS,6:01:14,downstream,57.2,215,11.5,1,,
2019,4/24/2019,6:00,Full,First 30,AS,6:03:09,upstream,68.6,553,13.7,1,,
2019,4/24/2019,6:00,Full,First 30,AS,6:12:17,upstream,49.2,2138,6.6,1,,
2019,4/24/2019,6:00,Full,First 30,AS,6:13:58,downstream,61.6,2440,10.37,1,,
2019,4/24/2019,6:00,Full,First 30,AS,6:14:54,upstream,80.4,2604,9.32,1,,
2019,4/24/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,13:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,4/24/2019,20:00,Full,First 30,AS,20:06:42,holding,35.3,166,11.28,1,"little fish just holding, then disappears from image, but not migrating",
2019,4/24/2019,20:00,Full,First 30,AS,20:10:50,holding,44.3,1884,12.89,1,most likely same fish,
2019,4/24/2019,20:00,Full,First 30,AS,20:17:11,holding,45.9,2988,12.66,1,"little fish just holding, then disappears from image, but not migrating",
2019,4/24/2019,20:00,Full,First 30,AS,20:25:53,upstream,37.7,4489,13.69,1,,
2019,4/24/2019,21:00,Full,First 30,AS,21:16:03,upstream,83.6,2793,9.56,1,,
2019,4/24/2019,22:00,Full,First 30,AS,22:20:34,downstream,78.9,3564,11.56,1,,
2019,4/24/2019,22:00,Full,First 30,AS,22:20:57,upstream,35.5,3630,18.97,1,,
2019,4/24/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,0:00,Full,First 30,AS,0:08:39,downstream,78.7,1488,17.24,1,,
2019,4/25/2019,0:00,Full,First 30,AS,0:17:40,upstream,88.4,3080,14.28,1,,
2019,4/25/2019,0:00,Full,First 30,AS,0:21:56,downstream,66.7,3820,19.58,1,,
2019,4/25/2019,0:00,Full,First 30,AS,0:23:12,upstream,87.8,4046,9.31,1,,
2019,4/25/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,3:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,4:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,5:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,13:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,4/25/2019,21:00,Full,First 30,AS,21:20:26,downstream,90,3525,15.14,1,,
2019,4/25/2019,21:00,Full,First 30,AS,21:21:16,downstream,78.7,3674,12.24,2,uncertain,
2019,4/25/2019,22:00,Full,First 30,AS,22:17:30,upstream,78.6,3032,17.5,1,,
2019,4/25/2019,23:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,0:00,Full,First 30,AS,0:04:39,holding,37.8,803,18.5,1,,
2019,4/26/2019,0:00,Full,First 30,AS,0:16:19,holding,32.9,2832,16.81,1,,
2019,4/26/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,2:00,Full,First 30,AS,2:14:26,upstream,77.1,2483,15.65,1,,
2019,4/26/2019,2:00,Full,First 30,AS,2:21:28,upstream,89.7,3711,12.86,1,,
2019,4/26/2019,3:00,Full,First 30,AS,3:26:46,downstream,46.6,4659,6.17,1,,
2019,4/26/2019,4:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,5:00,Full,First 30,AS,5:12:01,upstream,81.4,2085,15.82,1,,
2019,4/26/2019,5:00,Full,First 30,AS,5:24:36,upstream,79.8,4254,9.23,1,,
2019,4/26/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,8:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,13:00,Full,First 30,AS,13:06:34,downstream,81.6,1158,6.09,2,uncertain,
2019,4/26/2019,14:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,4/26/2019,20:00,Full,First 30,AS,20:02:03,downstream,29.5,365,17.67,1,,
2019,4/26/2019,21:00,Full,First 30,AS,21:15:36,downstream,92.4,2763,14.36,1,,
2019,4/26/2019,22:00,Full,First 30,AS,22:22:05,upstream,73.1,3908,6.59,1,,
2019,4/26/2019,22:00,Full,First 30,AS,23:15:53,upstream,99.8,3256,4.62,2,uncertain,
2019,4/26/2019,23:00,Full,First 30,AS,23:23:04,downstream,73.7,4072,5.9,1,,
2019,4/27/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,11:00,Full,First 30,JG,11:21:00,downstream,83,3747,9.77,1,remeasured,
2019,4/27/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,13:00,Full,First 30,JG,13:09:00,downstream,80.6,1723,9.03,1,remeasured,
2019,4/27/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,17:00,Full,First 30,JG,17:27:00,upstream,53.3,4805,10.71,1,remeasured,
2019,4/27/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,20:00,Full,First 30,JG,20:19:00,upstream,42.3,3491,11.19,1,remeasured,
2019,4/27/2019,20:00,Full,First 30,JG,20:24:00,upstream,83,4386,12.94,1,remeasured,
2019,4/27/2019,20:00,Full,First 30,JG,20:27:00,upstream,72.8,4880,14.17,1,remeasured,
2019,4/27/2019,21:00,Full,First 30,JG,no fish,,,,,,,
2019,4/27/2019,22:00,Full,First 30,JG,22:10:00,upstream,71.4,1890,8.58,1,remeasured,
2019,4/27/2019,22:00,Full,First 30,JG,22:21:00,upstream,51.4,3762,11.13,1,remeasured,
2019,4/27/2019,23:00,Full,First 30,JG,23:14:00,upstream,40.6,2589,16.45,1,remeasured,
2019,4/28/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,2:00,Full,First 30,JG,2:10:00,upstream,62.5,1807,12.46,1,remeasured,
2019,4/28/2019,3:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,4:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,5:00,Full,First 30,JG,5:04:00,upstream,74.8,821,11.72,1,remeasured,
2019,4/28/2019,5:00,Full,First 30,JG,5:29:00,upstream,65.9,5227,7.39,1,remeasured,
2019,4/28/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,14:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,17:00,Full,First 30,JG,17:12:00,upstream,23.2,2181,11.82,1,remeasured,
2019,4/28/2019,17:00,Full,First 30,JG,17:18:00,upstream,77.8,3186,11.94,1,remeasured,
2019,4/28/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,20:00,Full,First 30,JG,no fish,,,,,,,
2019,4/28/2019,21:00,Full,First 30,JG,21:06:00,upstream,39.2,1179,14.89,1,remeasured,
2019,4/28/2019,21:00,Full,First 30,JG,21:08:00,upstream,72.9,1460,16.23,1,remeasured,
2019,4/28/2019,22:00,Full,First 30,JG,22:24:00,downstream,75.9,4209,19.27,1,remeasured,
2019,4/28/2019,23:00,Full,First 30,JG,23:00:00,upstream,68.8,47,19.5,1,remeasured,
2019,4/28/2019,23:00,Full,First 30,JG,23:12:00,upstream,77.3,2203,11.4,1,remeasured,
2019,4/29/2019,0:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,1:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,2:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,3:00,Full,First 30,JG,3:11:00,downstream,56.1,2037,15.03,1,remeasured,
2019,4/29/2019,4:00,Full,First 30,JG,4:26:00,upstream,40.2,4551,19.59,2,remeasured,
2019,4/29/2019,5:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,6:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,7:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,8:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,9:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,10:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,11:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,12:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,13:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,14:00,Full,First 30,JG,14:18:00,upstream,30,3269,9.05,1,remeasured,
2019,4/29/2019,15:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,16:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,17:00,Full,First 30,JG,17:16:00,upstream,36.2,2892,4.06,1,remeasured,
2019,4/29/2019,18:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,19:00,Full,First 30,JG,no fish,,,,,,,
2019,4/29/2019,20:00,Full,First 30,JG,20:23:00,upstream,43.9,4071,16.49,1,remeasured,
2019,4/29/2019,21:00,Full,First 30,JG,21:00:00,upstream,83.8,11,18.82,1,remeasured,
2019,4/29/2019,21:00,Full,First 30,JG,21:12:00,upstream,28.5,2208,15.06,1,remeasured,
2019,4/29/2019,21:00,Full,First 30,JG,21:12:00,upstream,23.1,2186,15.92,1,remeasured,
2019,4/29/2019,22:00,Full,First 30,JG,22:13:00,upstream,77.9,2287,12.19,1,remeasured,
2019,4/29/2019,23:00,Full,First 30,JG,no fish,,,,,,,
2019,4/30/2019,0:00,Full,First 30,AS,0:18:44,holding,43.7,3257,14.46,1,,
2019,4/30/2019,0:00,Full,First 30,AS,0:25:39,holding,45.3,4456,17.54,1,,
2019,4/30/2019,0:30,Full,Second 30,AS,0:30:28,downstream,87.6,76,9.42,2,"fairly certain this is a fish, also downstream animals in this file",
2019,4/30/2019,1:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,1:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,2:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,2:30,Full,Second 30,AS,no fish,,,,,,beaver,
2019,4/30/2019,3:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,3:30,Full,Second 30,AS,3:39:47,downstream,53.9,1704,17.88,1,,
2019,4/30/2019,4:00,Full,First 30,AS,4:25:14,upstream,65.7,4387,19.61,1,,
2019,4/30/2019,4:30,Full,Second 30,AS,no fish,,,,,,beaver,
2019,4/30/2019,5:00,Full,First 30,AS,5:03:04,upstream,43.8,519,16.06,1,,
2019,4/30/2019,5:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,6:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,6:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,7:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,7:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,8:00,Full,First 30,AS,8:18:49,upstream,98.2,3264,5.03,2,uncertain,
2019,4/30/2019,8:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,9:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,9:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,10:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,10:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,11:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,11:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,12:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,12:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,13:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,13:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,14:00,Full,First 30,AS,14:06:33,upstream,81.6,1140,10.44,1,,
2019,4/30/2019,14:00,Full,First 30,AS,14:18:20,downstream,76.8,3186,8.7,2,fairly certain,
2019,4/30/2019,14:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,15:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,15:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,16:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,16:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,17:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,17:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,18:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,18:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,19:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,19:30,Full,Second 30,AS,no fish,,,,,,,
2019,4/30/2019,20:00,Full,First 30,AS,no fish,,,,,,,
2019,4/30/2019,20:30,Full,Second 30,AS,20:34:57,downstream,83,859,7.61,1,,
2019,4/30/2019,20:30,Full,Second 30,AS,20:52:47,downstream,82.4,3965,6.21,1,,
2019,4/30/2019,21:00,Full,First 30,AS,21:10:29,downstream,86.7,1818,15.4,1,,
2019,4/30/2019,21:00,Full,First 30,AS,21:23:42,downstream,71.7,4134,12.9,1,,
2019,4/30/2019,21:00,Full,First 30,AS,21:28:38,downstream,79.8,4993,16.44,1,,
2019,4/30/2019,21:30,Full,Second 30,AS,21:32:23,upstream,76.8,412,18.31,1,,
2019,4/30/2019,21:30,Full,Second 30,AS,21:32:47,downstream,80.7,483,7.53,1,,
2019,4/30/2019,21:30,Full,Second 30,AS,21:33:27,downstream,69.5,601,10.68,1,,
2019,4/30/2019,21:30,Full,Second 30,AS,21:35:02,upstream,80.8,866,10.63,1,,
2019,4/30/2019,21:30,Full,Second 30,AS,21:47:16,downstream,81.9,2997,12.9,1,,
2019,4/30/2019,22:00,Full,First 30,AS,22:04:35,upstream,81,790,17.91,1,,
2019,4/30/2019,22:00,Full,First 30,AS,22:06:42,downstream,71.3,1166,11.08,1,,
2019,4/30/2019,22:00,Full,First 30,AS,22:14:37,upstream,66.2,2526,11.22,1,,
2019,4/30/2019,22:00,Full,First 30,AS,22:16:25,upstream,75,2843,9.87,1,,
2019,4/30/2019,22:30,Full,Second 30,AS,22:42:48,upstream,84.4,2224,13.71,1,,
